257	6.6135202762E-14	7.7197727215E-18
258	6.5358405012E-14	7.5668855619E-18
259	6.4585995454E-14	7.4168387103E-18
260	6.3817941894E-14	7.2701411015E-18
261	6.3054212350E-14	7.1267146284E-18
262	6.2292951354E-14	6.9853711438E-18
263	6.1537788566E-14	6.8482732572E-18
264	6.0787753089E-14	6.7153108217E-18
265	6.0041010833E-14	6.5858393170E-18
266	5.9298435836E-14	6.4587099497E-18
267	5.8561753575E-14	6.3359760027E-18
268	5.7829151315E-14	6.2164810831E-18
269	5.7101464342E-14	6.0986044311E-18
270	5.6379502613E-14	5.9838439262E-18
271	5.5660641881E-14	5.8706160243E-18
272	5.4947410782E-14	5.7593931279E-18
273	5.4239743701E-14	5.6506263486E-18
274	5.3536742168E-14	5.5442601619E-18
275	5.2839188524E-14	5.4397595793E-18
276	5.2145376242E-14	5.3370874162E-18
277	5.1458542662E-14	5.2376188445E-18
278	5.0776161119E-14	5.1408073893E-18
279	5.0098993264E-14	5.0461286330E-18
280	4.9427778385E-14	4.9539905248E-18
281	4.8760855274E-14	4.8638814035E-18
282	4.8099758017E-14	4.7762020904E-18
283	4.7444413321E-14	4.6895708383E-18
284	4.6794749085E-14	4.6052824585E-18
285	4.6149923532E-14	4.5215531905E-18
286	4.5510648470E-14	4.4396651810E-18
287	4.4877615232E-14	4.3595779560E-18
288	4.4249985413E-14	4.2808333869E-18
289	4.3628442233E-14	4.2038201942E-18
290	4.3010671192E-14	4.1276805117E-18
291	4.2400335878E-14	4.0543505684E-18
292	4.1795858559E-14	3.9829557577E-18
293	4.1196432796E-14	3.9131728910E-18
294	4.0603446571E-14	3.8452814603E-18
295	4.0015371425E-14	3.7782636005E-18
296	3.9433578039E-14	3.7130698083E-18
297	3.8857269888E-14	3.6487034753E-18
298	3.8287786411E-14	3.5855676735E-18
299	3.7723628731E-14	3.5233757009E-18
300	3.7164728525E-14	3.4614444444E-18
301	3.6612400987E-14	3.4012810945E-18
302	3.6066552611E-14	3.3423362691E-18
303	3.5526409372E-14	3.2848365384E-18
304	3.4991216708E-14	3.2280736874E-18
305	3.4462931942E-14	3.1732700094E-18
306	3.3940785411E-14	3.1198198447E-18
307	3.3424691062E-14	3.0676588452E-18
308	3.2913904102E-14	3.0163824411E-18
309	3.2409010067E-14	2.9657707532E-18
310	3.1911230486E-14	2.9163841429E-18
311	3.1418517150E-14	2.8675311702E-18
312	3.0932090326E-14	2.8195671918E-18
313	3.0451859970E-14	2.7723120475E-18
314	2.9977102318E-14	2.7255275533E-18
315	2.9509004849E-14	2.6797522066E-18
316	2.9046842699E-14	2.6351870745E-18
317	2.8590531744E-14	2.5916799971E-18
318	2.8139989264E-14	2.5487731732E-18
319	2.7695749438E-14	2.5073194586E-18
320	2.7257109094E-14	2.4668579102E-18
321	2.6824597563E-14	2.4272768536E-18
322	2.6398730420E-14	2.3883186874E-18
323	2.5977608253E-14	2.3497647520E-18
324	2.5562957808E-14	2.3120217014E-18
325	2.5154683824E-14	2.2746363223E-18
326	2.4752103232E-14	2.2378067802E-18
327	2.4355134725E-14	2.2015237010E-18
328	2.3964280589E-14	2.1655795222E-18
329	2.3578872870E-14	2.1304480161E-18
330	2.3199984762E-14	2.0962239475E-18
331	2.2826375962E-14	2.0628605384E-18
332	2.2459108564E-14	2.0302304442E-18
333	2.2096394035E-14	1.9981564770E-18
334	2.1740416727E-14	1.9670580314E-18
335	2.1389959252E-14	1.9365679954E-18
336	2.1045497091E-14	1.9064902127E-18
337	2.0706390668E-14	1.8766353181E-18
338	2.0372563228E-14	1.8473643768E-18
339	2.0045029528E-14	1.8183582776E-18
340	1.9722612236E-14	1.7898178302E-18
341	1.9405777205E-14	1.7617349781E-18
342	1.9094443279E-14	1.7339518272E-18
343	1.8789063127E-14	1.7068610496E-18
344	1.8488490103E-14	1.6804485376E-18
345	1.8193708918E-14	1.6547248325E-18
346	1.7904634446E-14	1.6296033561E-18
347	1.7620142302E-14	1.6047131196E-18
348	1.7341202665E-14	1.5805973929E-18
349	1.7067734323E-14	1.5568868276E-18
350	1.6799657374E-14	1.5334344023E-18
351	1.6535876106E-14	1.5101673773E-18
352	1.6278353109E-14	1.4873134920E-18
353	1.6025486553E-14	1.4647517150E-18
354	1.5777710008E-14	1.4424100845E-18
355	1.5534949691E-14	1.4204648642E-18
356	1.5296638613E-14	1.3987538814E-18
357	1.5063696841E-14	1.3775378883E-18
358	1.4836045761E-14	1.3568509202E-18
359	1.4612635683E-14	1.3366392988E-18
360	1.4394373570E-14	1.3167438272E-18
361	1.4180703554E-14	1.2973080470E-18
362	1.3972037850E-14	1.2782809570E-18
363	1.3767828148E-14	1.2595713088E-18
364	1.3568010622E-14	1.2410907532E-18
365	1.3372992775E-14	1.2227537614E-18
366	1.3182705063E-14	1.2047631006E-18
367	1.2996613800E-14	1.1870316729E-18
368	1.2815121866E-14	1.1695353274E-18
